KYTREASNOX,TIDXFAM,CALDT,TDYTM,TDBID,TDASK
2000005,FIXEDTERM,20200622,3.5169134991817E-01,1.1232031250000E+02,1.1236718750000E+02
2000005,FIXEDTERM,20200623,3.3846696301741E-01,1.1238281250000E+02,1.1242968750000E+02
2000005,FIXEDTERM,20200624,3.2970889443803E-01,1.1242187500000E+02,1.1246875000000E+02
2000005,FIXEDTERM,20200625,3.3586433467294E-01,1.1238281250000E+02,1.1242968750000E+02
2000005,FIXEDTERM,20200626,3.0769877849134E-01,1.1252343750000E+02,1.1257031250000E+02
2000005,FIXEDTERM,20200629,2.7836076307645E-01,1.1265625000000E+02,1.1270312500000E+02
2000005,FIXEDTERM,20200630,2.9391635200211E-01,1.1215625000000E+02,1.1220312500000E+02
2000005,FIXEDTERM,20200701,3.2217037690745E-01,1.1200000000000E+02,1.1204687500000E+02
2000005,FIXEDTERM,20200702,3.1061219402607E-01,1.1205468750000E+02,1.1210156250000E+02
2000005,FIXEDTERM,20200706,3.0863370641161E-01,1.1203906250000E+02,1.1208593750000E+02
2000005,FIXEDTERM,20200707,2.9112723634985E-01,1.1212500000000E+02,1.1217187500000E+02
2000005,FIXEDTERM,20200708,3.0319982665321E-01,1.1205468750000E+02,1.1210156250000E+02
2000005,FIXEDTERM,20200709,2.9159508942639E-01,1.1210937500000E+02,1.1215625000000E+02
2000005,FIXEDTERM,20200710,3.1554163210921E-01,1.1197656250000E+02,1.1202343750000E+02
2000005,FIXEDTERM,20200713,2.8808325754428E-01,1.1210156250000E+02,1.1214843750000E+02
2000005,FIXEDTERM,20200714,2.9128492465174E-01,1.1207812500000E+02,1.1212500000000E+02
2000005,FIXEDTERM,20200715,2.9300521852497E-01,1.1206250000000E+02,1.1210937500000E+02
2000005,FIXEDTERM,20200716,2.8432482025763E-01,1.1210156250000E+02,1.1214843750000E+02
2000005,FIXEDTERM,20200717,2.9199025762703E-01,1.1205468750000E+02,1.1210156250000E+02
2000005,FIXEDTERM,20200720,2.7929437266898E-01,1.1210156250000E+02,1.1214843750000E+02
2000005,FIXEDTERM,20200721,2.7058672031403E-01,1.1214062500000E+02,1.1218750000000E+02
2000005,FIXEDTERM,20200722,2.7826129094832E-01,1.1209375000000E+02,1.1214062500000E+02
2000005,FIXEDTERM,20200723,2.7103414090559E-01,1.1212500000000E+02,1.1217187500000E+02
2000005,FIXEDTERM,20200724,2.7274999050550E-01,1.1210937500000E+02,1.1215625000000E+02
2000005,FIXEDTERM,20200727,2.8239516695616E-01,1.1203906250000E+02,1.1208593750000E+02
2000005,FIXEDTERM,20200728,2.6468252982450E-01,1.1212500000000E+02,1.1217187500000E+02
2000005,FIXEDTERM,20200729,2.4995319377064E-01,1.1219531250000E+02,1.1224218750000E+02
2000005,FIXEDTERM,20200730,2.3222876512145E-01,1.1228125000000E+02,1.1232812500000E+02
2000005,FIXEDTERM,20200731,2.2701464565171E-01,1.1313281250000E+02,1.1317968750000E+02
2000005,FIXEDTERM,20200803,2.3620802355297E-01,1.1306250000000E+02,1.1310937500000E+02
2000005,FIXEDTERM,20200804,2.0848439730465E-01,1.1320312500000E+02,1.1325000000000E+02
2000005,FIXEDTERM,20200805,2.2914333121890E-01,1.1308593750000E+02,1.1313281250000E+02
2000005,FIXEDTERM,20200806,2.1753176720939E-01,1.1314062500000E+02,1.1318750000000E+02
2000005,FIXEDTERM,20200807,2.3675891956461E-01,1.1303125000000E+02,1.1307812500000E+02
2000005,FIXEDTERM,20200810,2.4011902501343E-01,1.1299218750000E+02,1.1303906250000E+02
2000005,FIXEDTERM,20200811,2.8008478792894E-01,1.1277343750000E+02,1.1282031250000E+02
2000005,FIXEDTERM,20200812,3.0389911825368E-01,1.1264062500000E+02,1.1268750000000E+02
2000005,FIXEDTERM,20200813,3.1591935258664E-01,1.1257031250000E+02,1.1261718750000E+02
2000005,FIXEDTERM,20200814,2.9537246584280E-01,1.1267187500000E+02,1.1271875000000E+02
2000005,FIXEDTERM,20200817,2.8848000099632E-01,1.1268750000000E+02,1.1273437500000E+02
2000005,FIXEDTERM,20200818,2.7678834304860E-01,1.1274218750000E+02,1.1278906250000E+02
2000005,FIXEDTERM,20200819,2.7843399488406E-01,1.1272656250000E+02,1.1277343750000E+02
2000005,FIXEDTERM,20200820,2.6524551519000E-01,1.1278906250000E+02,1.1283593750000E+02
2000005,FIXEDTERM,20200821,2.5798299609720E-01,1.1282031250000E+02,1.1286718750000E+02
2000005,FIXEDTERM,20200824,2.7181753374714E-01,1.1272656250000E+02,1.1277343750000E+02
2000005,FIXEDTERM,20200825,2.9728718778303E-01,1.1258593750000E+02,1.1263281250000E+02
2000005,FIXEDTERM,20200826,2.9597195775609E-01,1.1258593750000E+02,1.1263281250000E+02
2000005,FIXEDTERM,20200827,3.1405055377231E-01,1.1248437500000E+02,1.1253125000000E+02
2000005,FIXEDTERM,20200828,2.7544063338058E-01,1.1267968750000E+02,1.1272656250000E+02
2000005,FIXEDTERM,20200831,2.7774890164093E-01,1.1224218750000E+02,1.1228906250000E+02
2000005,FIXEDTERM,20200901,2.6322913155634E-01,1.1231250000000E+02,1.1235937500000E+02
2000005,FIXEDTERM,20200902,2.5606145739222E-01,1.1234375000000E+02,1.1239062500000E+02
2000005,FIXEDTERM,20200903,2.4741586025057E-01,1.1238281250000E+02,1.1242968750000E+02
2000005,FIXEDTERM,20200904,3.0956101118674E-01,1.1204687500000E+02,1.1209375000000E+02
2000005,FIXEDTERM,20200908,2.7789057443600E-01,1.1218750000000E+02,1.1223437500000E+02
2000005,FIXEDTERM,20200909,2.9289326785047E-01,1.1210156250000E+02,1.1214843750000E+02
2000005,FIXEDTERM,20200910,2.7681601314632E-01,1.1217968750000E+02,1.1222656250000E+02
2000005,FIXEDTERM,20200911,2.6369289331079E-01,1.1224218750000E+02,1.1228906250000E+02
2000005,FIXEDTERM,20200914,2.7317621398231E-01,1.1217187500000E+02,1.1221875000000E+02
2000005,FIXEDTERM,20200915,2.7931472263069E-01,1.1213281250000E+02,1.1217968750000E+02
2000005,FIXEDTERM,20200916,2.9140689587451E-01,1.1206250000000E+02,1.1210937500000E+02
2000005,FIXEDTERM,20200917,2.8864418931882E-01,1.1207031250000E+02,1.1211718750000E+02
2000005,FIXEDTERM,20200918,2.9480690587297E-01,1.1203125000000E+02,1.1207812500000E+02
2000005,FIXEDTERM,20200921,2.7458592846954E-01,1.1211718750000E+02,1.1216406250000E+02
2000005,FIXEDTERM,20200922,2.7627868075163E-01,1.1210156250000E+02,1.1214843750000E+02
2000005,FIXEDTERM,20200923,2.7499083424649E-01,1.1210156250000E+02,1.1214843750000E+02
2000005,FIXEDTERM,20200924,2.7220961370751E-01,1.1210937500000E+02,1.1215625000000E+02
2000005,FIXEDTERM,20200925,2.7539669291000E-01,1.1208593750000E+02,1.1213281250000E+02
2000005,FIXEDTERM,20200928,2.6404551023598E-01,1.1212500000000E+02,1.1217187500000E+02
2000005,FIXEDTERM,20200929,2.6424244090515E-01,1.1211718750000E+02,1.1216406250000E+02
2000005,FIXEDTERM,20200930,2.8327309013045E-01,1.1345312500000E+02,1.1350000000000E+02
2000005,FIXEDTERM,20201001,2.7750396863456E-01,1.1347656250000E+02,1.1352343750000E+02
2000005,FIXEDTERM,20201002,2.9223110105566E-01,1.1339062500000E+02,1.1343750000000E+02
2000005,FIXEDTERM,20201005,3.3363667263854E-01,1.1314843750000E+02,1.1319531250000E+02
2000005,FIXEDTERM,20201006,3.0875116739603E-01,1.1327343750000E+02,1.1332031250000E+02
2000005,FIXEDTERM,20201007,3.3828234550003E-01,1.1310937500000E+02,1.1315625000000E+02
2000005,FIXEDTERM,20201008,3.3397925944707E-01,1.1312500000000E+02,1.1317187500000E+02
2000005,FIXEDTERM,20201009,3.3556780207959E-01,1.1310937500000E+02,1.1315625000000E+02
2000005,FIXEDTERM,20201013,2.9469996965128E-01,1.1329687500000E+02,1.1334375000000E+02
2000005,FIXEDTERM,20201014,2.9331644422373E-01,1.1329687500000E+02,1.1334375000000E+02
2000005,FIXEDTERM,20201015,3.1704070569451E-01,1.1316406250000E+02,1.1321093750000E+02
2000005,FIXEDTERM,20201016,3.2454097665851E-01,1.1311718750000E+02,1.1316406250000E+02
2000005,FIXEDTERM,20201019,3.3524578921252E-01,1.1303906250000E+02,1.1308593750000E+02
2000005,FIXEDTERM,20201020,3.3832899360614E-01,1.1301562500000E+02,1.1306250000000E+02
2000005,FIXEDTERM,20201021,3.6072781880374E-01,1.1289062500000E+02,1.1293750000000E+02
2000005,FIXEDTERM,20201022,3.7871139168569E-01,1.1278906250000E+02,1.1283593750000E+02
2000005,FIXEDTERM,20201023,3.8183171494882E-01,1.1276562500000E+02,1.1281250000000E+02
2000005,FIXEDTERM,20201026,3.5542311309740E-01,1.1288281250000E+02,1.1292968750000E+02
2000005,FIXEDTERM,20201027,3.3170888993050E-01,1.1300000000000E+02,1.1304687500000E+02
2000005,FIXEDTERM,20201028,3.3182331933299E-01,1.1299218750000E+02,1.1303906250000E+02
2000005,FIXEDTERM,20201029,3.5730130026217E-01,1.1285156250000E+02,1.1289843750000E+02
2000005,FIXEDTERM,20201030,3.9900460554216E-01,1.1284375000000E+02,1.1289062500000E+02
2000005,FIXEDTERM,20201102,3.8179577537560E-01,1.1291406250000E+02,1.1296093750000E+02
2000005,FIXEDTERM,20201103,3.9960584857144E-01,1.1281250000000E+02,1.1285937500000E+02
2000005,FIXEDTERM,20201104,3.3203151093434E-01,1.1316406250000E+02,1.1321093750000E+02
2000005,FIXEDTERM,20201105,3.3066550696656E-01,1.1316406250000E+02,1.1321093750000E+02
2000005,FIXEDTERM,20201106,3.6611090167183E-01,1.1296875000000E+02,1.1301562500000E+02
2000005,FIXEDTERM,20201109,4.3154928578293E-01,1.1260156250000E+02,1.1264843750000E+02
2000005,FIXEDTERM,20201110,4.5840434635306E-01,1.1245312500000E+02,1.1250000000000E+02
2000005,FIXEDTERM,20201112,3.9646051460938E-01,1.1276562500000E+02,1.1281250000000E+02
2000005,FIXEDTERM,20201113,4.1142814402771E-01,1.1267968750000E+02,1.1272656250000E+02
2000005,FIXEDTERM,20201116,4.1039713424033E-01,1.1266406250000E+02,1.1271093750000E+02
2000005,FIXEDTERM,20201117,3.8232582169220E-01,1.1280468750000E+02,1.1285156250000E+02
2000005,FIXEDTERM,20201118,3.9583199346710E-01,1.1272656250000E+02,1.1277343750000E+02
2000005,FIXEDTERM,20201119,3.7368065622719E-01,1.1283593750000E+02,1.1288281250000E+02
2000005,FIXEDTERM,20201120,3.7381045640534E-01,1.1282812500000E+02,1.1287500000000E+02
2000005,FIXEDTERM,20201123,3.8760565846115E-01,1.1273437500000E+02,1.1278125000000E+02
2000005,FIXEDTERM,20201124,3.8923477688137E-01,1.1271875000000E+02,1.1276562500000E+02
2000005,FIXEDTERM,20201125,3.8937409352781E-01,1.1271093750000E+02,1.1275781250000E+02
2000005,FIXEDTERM,20201127,3.8666639285277E-01,1.1271093750000E+02,1.1275781250000E+02
2000005,FIXEDTERM,20201130,3.7537307973719E-01,1.1234375000000E+02,1.1239062500000E+02
2000005,FIXEDTERM,20201201,4.3317894690770E-01,1.1203125000000E+02,1.1207812500000E+02
2000005,FIXEDTERM,20201202,4.1566274767481E-01,1.1211718750000E+02,1.1216406250000E+02
2000005,FIXEDTERM,20201203,3.9518526352297E-01,1.1221875000000E+02,1.1226562500000E+02
2000005,FIXEDTERM,20201204,4.1759471995204E-01,1.1209375000000E+02,1.1214062500000E+02
2000005,FIXEDTERM,20201207,3.8715510321260E-01,1.1223437500000E+02,1.1228125000000E+02
2000005,FIXEDTERM,20201208,3.9032840568955E-01,1.1221093750000E+02,1.1225781250000E+02
2000005,FIXEDTERM,20201209,3.9795534374264E-01,1.1216406250000E+02,1.1221093750000E+02
2000005,FIXEDTERM,20201210,3.7888607514431E-01,1.1225781250000E+02,1.1230468750000E+02
2000005,FIXEDTERM,20201211,3.6129494759250E-01,1.1234375000000E+02,1.1239062500000E+02
2000005,FIXEDTERM,20201214,3.5297273525252E-01,1.1236718750000E+02,1.1241406250000E+02
2000005,FIXEDTERM,20201215,3.6059065359081E-01,1.1232031250000E+02,1.1236718750000E+02
2000005,FIXEDTERM,20201216,3.6078573352173E-01,1.1231250000000E+02,1.1235937500000E+02
2000005,FIXEDTERM,20201217,3.7288441474323E-01,1.1224218750000E+02,1.1228906250000E+02
2000005,FIXEDTERM,20201218,3.7755509071038E-01,1.1221093750000E+02,1.1225781250000E+02
2000005,FIXEDTERM,20201221,3.6623802567029E-01,1.1225000000000E+02,1.1229687500000E+02
2000005,FIXEDTERM,20201222,3.6046922404718E-01,1.1227343750000E+02,1.1232031250000E+02
2000005,FIXEDTERM,20201223,3.7260956609008E-01,1.1220312500000E+02,1.1225000000000E+02
2000005,FIXEDTERM,20201224,3.7131831954958E-01,1.1220312500000E+02,1.1225000000000E+02
2000005,FIXEDTERM,20201228,3.5715694419543E-01,1.1225000000000E+02,1.1229687500000E+02
2000005,FIXEDTERM,20201229,3.6484084133928E-01,1.1220312500000E+02,1.1225000000000E+02
2000005,FIXEDTERM,20201230,3.5904481801393E-01,1.1222656250000E+02,1.1227343750000E+02
2000005,FIXEDTERM,20201231,3.6595362874366E-01,1.1115625000000E+02,1.1120312500000E+02
2000005,FIXEDTERM,20210104,3.4494478464720E-01,1.1124218750000E+02,1.1128906250000E+02
2000005,FIXEDTERM,20210105,3.6903610021902E-01,1.1110937500000E+02,1.1115625000000E+02
2000005,FIXEDTERM,20210106,4.1405405541874E-01,1.1086718750000E+02,1.1091406250000E+02
2000005,FIXEDTERM,20210107,4.4427141139073E-01,1.1070312500000E+02,1.1075000000000E+02
2000005,FIXEDTERM,20210108,4.7456786367273E-01,1.1053906250000E+02,1.1058593750000E+02
2000005,FIXEDTERM,20210111,4.9673440083668E-01,1.1040625000000E+02,1.1045312500000E+02
2000005,FIXEDTERM,20210112,4.8961947360745E-01,1.1043750000000E+02,1.1048437500000E+02
2000005,FIXEDTERM,20210113,4.6597821584404E-01,1.1055468750000E+02,1.1060156250000E+02
2000005,FIXEDTERM,20210114,4.8288820041146E-01,1.1046093750000E+02,1.1050781250000E+02
2000005,FIXEDTERM,20210115,4.5171278974528E-01,1.1061718750000E+02,1.1066406250000E+02
2000005,FIXEDTERM,20210118,4.4831553212231E-01,1.1061718750000E+02,1.1066406250000E+02
2000005,FIXEDTERM,20210119,4.4868576360198E-01,1.1060937500000E+02,1.1065625000000E+02
2000005,FIXEDTERM,20210120,4.3400136365171E-01,1.1067968750000E+02,1.1072656250000E+02
2000005,FIXEDTERM,20210121,4.4340062439557E-01,1.1062500000000E+02,1.1067187500000E+02
2000005,FIXEDTERM,20210122,4.3623298501799E-01,1.1065625000000E+02,1.1070312500000E+02
2000005,FIXEDTERM,20210125,4.0414317805077E-01,1.1080468750000E+02,1.1085156250000E+02
2000005,FIXEDTERM,20210126,4.0599679323675E-01,1.1078906250000E+02,1.1083593750000E+02
2000005,FIXEDTERM,20210127,3.9729161673577E-01,1.1082812500000E+02,1.1087500000000E+02
2000005,FIXEDTERM,20210128,4.1575229834056E-01,1.1072656250000E+02,1.1077343750000E+02
2000005,FIXEDTERM,20210129,4.2757385141072E-01,1.1084375000000E+02,1.1089062500000E+02
2000005,FIXEDTERM,20210201,4.3166455085568E-01,1.1080468750000E+02,1.1085156250000E+02
2000005,FIXEDTERM,20210202,4.2904274589121E-01,1.1081250000000E+02,1.1085937500000E+02
2000005,FIXEDTERM,20210203,4.5772987847336E-01,1.1065625000000E+02,1.1070312500000E+02
2000005,FIXEDTERM,20210204,4.4914612239824E-01,1.1069531250000E+02,1.1074218750000E+02
2000005,FIXEDTERM,20210205,4.5698153311811E-01,1.1064843750000E+02,1.1069531250000E+02
2000005,FIXEDTERM,20210208,4.7007543433888E-01,1.1056250000000E+02,1.1060937500000E+02
2000005,FIXEDTERM,20210209,4.6746013604275E-01,1.1057031250000E+02,1.1061718750000E+02
2000005,FIXEDTERM,20210210,4.4087806933855E-01,1.1070312500000E+02,1.1075000000000E+02
2000005,FIXEDTERM,20210211,4.5772422956923E-01,1.1060937500000E+02,1.1065625000000E+02
2000005,FIXEDTERM,20210212,4.8661539044438E-01,1.1045312500000E+02,1.1050000000000E+02
2000005,FIXEDTERM,20210216,5.5000117514844E-01,1.1010156250000E+02,1.1014843750000E+02
2000005,FIXEDTERM,20210217,5.3683741285143E-01,1.1016406250000E+02,1.1021093750000E+02
2000005,FIXEDTERM,20210218,5.5539707881999E-01,1.1006250000000E+02,1.1010937500000E+02
2000005,FIXEDTERM,20210219,5.8005291218153E-01,1.0992968750000E+02,1.0997656250000E+02
2000005,FIXEDTERM,20210222,5.8898812215257E-01,1.0986718750000E+02,1.0991406250000E+02
2000005,FIXEDTERM,20210223,5.5150399952001E-01,1.1005468750000E+02,1.1010156250000E+02
2000005,FIXEDTERM,20210224,5.9597759759128E-01,1.0982031250000E+02,1.0986718750000E+02
2000005,FIXEDTERM,20210225,7.8746356396594E-01,1.0883593750000E+02,1.0888281250000E+02
2000005,FIXEDTERM,20210226,7.2157503835736E-01,1.0869531250000E+02,1.0874218750000E+02
2000005,FIXEDTERM,20210301,6.9008644293370E-01,1.0884375000000E+02,1.0889062500000E+02
2000005,FIXEDTERM,20210302,6.5288841586136E-01,1.0903125000000E+02,1.0907812500000E+02
2000005,FIXEDTERM,20210303,7.2461561297814E-01,1.0865625000000E+02,1.0870312500000E+02
2000005,FIXEDTERM,20210304,7.7232693001784E-01,1.0840625000000E+02,1.0845312500000E+02
2000005,FIXEDTERM,20210305,7.8210539966119E-01,1.0835156250000E+02,1.0839843750000E+02
2000005,FIXEDTERM,20210308,8.3292710133294E-01,1.0807812500000E+02,1.0812500000000E+02
2000005,FIXEDTERM,20210309,7.9845604208074E-01,1.0825000000000E+02,1.0829687500000E+02
2000005,FIXEDTERM,20210310,7.7926420814619E-01,1.0834375000000E+02,1.0839062500000E+02
2000005,FIXEDTERM,20210311,7.6617366569620E-01,1.0840625000000E+02,1.0845312500000E+02
2000005,FIXEDTERM,20210312,8.2493868119606E-01,1.0810156250000E+02,1.0814843750000E+02
2000005,FIXEDTERM,20210315,8.1470860892513E-01,1.0814062500000E+02,1.0818750000000E+02
2000005,FIXEDTERM,20210316,8.1845232939307E-01,1.0811718750000E+02,1.0816406250000E+02
2000005,FIXEDTERM,20210317,7.8384316819365E-01,1.0828906250000E+02,1.0833593750000E+02
2000005,FIXEDTERM,20210318,8.5055926955677E-01,1.0794531250000E+02,1.0799218750000E+02
2000005,FIXEDTERM,20210319,8.6819942940114E-01,1.0785156250000E+02,1.0789843750000E+02
2000005,FIXEDTERM,20210322,8.4410079939534E-01,1.0796093750000E+02,1.0800781250000E+02
2000005,FIXEDTERM,20210323,7.9549115746578E-01,1.0820312500000E+02,1.0825000000000E+02
2000005,FIXEDTERM,20210324,7.9615757767292E-01,1.0819531250000E+02,1.0824218750000E+02
2000005,FIXEDTERM,20210325,8.0607144407403E-01,1.0814062500000E+02,1.0818750000000E+02
2000005,FIXEDTERM,20210326,8.3298195276474E-01,1.0800000000000E+02,1.0804687500000E+02
2000005,FIXEDTERM,20210329,8.5517633892628E-01,1.0787500000000E+02,1.0792187500000E+02
2000005,FIXEDTERM,20210330,8.7138186808321E-01,1.0778906250000E+02,1.0783593750000E+02
2000005,FIXEDTERM,20210331,9.3131248993435E-01,1.0639062500000E+02,1.0643750000000E+02
2000005,FIXEDTERM,20210401,9.0369840296066E-01,1.0652734375000E+02,1.0657421875000E+02
2000005,FIXEDTERM,20210402,9.0300706641259E-01,1.0652734375000E+02,1.0657421875000E+02
2000005,FIXEDTERM,20210405,9.1403518031424E-01,1.0646093750000E+02,1.0650781250000E+02
2000005,FIXEDTERM,20210406,8.6094511541384E-01,1.0672656250000E+02,1.0677343750000E+02
2000005,FIXEDTERM,20210407,8.5714986741022E-01,1.0674218750000E+02,1.0678906250000E+02
2000005,FIXEDTERM,20210408,8.2871944429267E-01,1.0688281250000E+02,1.0692968750000E+02
2000005,FIXEDTERM,20210409,8.6496447595723E-01,1.0669531250000E+02,1.0674218750000E+02
2000005,FIXEDTERM,20210412,8.7749742040933E-01,1.0662109375000E+02,1.0666796875000E+02
2000005,FIXEDTERM,20210413,8.3353337566695E-01,1.0683984375000E+02,1.0688671875000E+02
2000005,FIXEDTERM,20210414,8.5288285723853E-01,1.0673828125000E+02,1.0678515625000E+02
2000005,FIXEDTERM,20210415,8.1816950855747E-01,1.0691015625000E+02,1.0695703125000E+02
2000005,FIXEDTERM,20210416,8.2438010187130E-01,1.0687500000000E+02,1.0692187500000E+02
2000005,FIXEDTERM,20210419,8.2680598633380E-01,1.0685156250000E+02,1.0689843750000E+02
2000005,FIXEDTERM,20210420,7.9821076690170E-01,1.0699218750000E+02,1.0703906250000E+02
2000005,FIXEDTERM,20210421,8.0287373493608E-01,1.0696484375000E+02,1.0701171875000E+02
2000005,FIXEDTERM,20210422,7.8741584971350E-01,1.0703906250000E+02,1.0708593750000E+02
2000005,FIXEDTERM,20210423,8.1299367144386E-01,1.0690625000000E+02,1.0695312500000E+02
2000005,FIXEDTERM,20210426,8.2162200697462E-01,1.0685156250000E+02,1.0689843750000E+02
2000005,FIXEDTERM,20210427,8.4887551014307E-01,1.0671093750000E+02,1.0675781250000E+02
2000005,FIXEDTERM,20210428,8.2713315604792E-01,1.0681640625000E+02,1.0686328125000E+02
2000005,FIXEDTERM,20210429,8.4819412391205E-01,1.0670703125000E+02,1.0675390625000E+02
2000005,FIXEDTERM,20210430,8.4398219921220E-01,1.0744531250000E+02,1.0749218750000E+02
2000005,FIXEDTERM,20210503,8.3094128609515E-01,1.0750000000000E+02,1.0754687500000E+02
2000005,FIXEDTERM,20210504,8.1486039539924E-01,1.0757812500000E+02,1.0762500000000E+02
2000005,FIXEDTERM,20210505,7.8731227195573E-01,1.0771484375000E+02,1.0776171875000E+02
2000005,FIXEDTERM,20210506,7.9644287703854E-01,1.0766406250000E+02,1.0771093750000E+02
2000005,FIXEDTERM,20210507,7.6047553998716E-01,1.0784375000000E+02,1.0789062500000E+02
2000005,FIXEDTERM,20210510,7.7177864458932E-01,1.0777343750000E+02,1.0782031250000E+02
2000005,FIXEDTERM,20210511,7.8781648622463E-01,1.0768750000000E+02,1.0773437500000E+02
2000005,FIXEDTERM,20210512,8.5537380277839E-01,1.0733984375000E+02,1.0738671875000E+02
2000005,FIXEDTERM,20210513,8.1844666784997E-01,1.0752343750000E+02,1.0757031250000E+02
2000005,FIXEDTERM,20210514,8.0535262723143E-01,1.0758593750000E+02,1.0763281250000E+02
2000005,FIXEDTERM,20210517,8.2219240750046E-01,1.0748828125000E+02,1.0753515625000E+02
2000005,FIXEDTERM,20210518,8.0675804870615E-01,1.0756250000000E+02,1.0760937500000E+02
2000005,FIXEDTERM,20210519,8.4683762063661E-01,1.0735546875000E+02,1.0740234375000E+02
2000005,FIXEDTERM,20210520,7.9667060899141E-01,1.0760546875000E+02,1.0765234375000E+02
2000005,FIXEDTERM,20210521,8.1514743811862E-01,1.0750781250000E+02,1.0755468750000E+02
2000005,FIXEDTERM,20210524,7.9265423888561E-01,1.0760937500000E+02,1.0765625000000E+02
2000005,FIXEDTERM,20210525,7.6095635313726E-01,1.0776562500000E+02,1.0781250000000E+02
2000005,FIXEDTERM,20210526,7.7248035290496E-01,1.0770312500000E+02,1.0775000000000E+02
2000005,FIXEDTERM,20210527,7.8711707777120E-01,1.0762500000000E+02,1.0767187500000E+02
2000005,FIXEDTERM,20210528,8.1094927554809E-01,1.0640234375000E+02,1.0644921875000E+02
2000005,FIXEDTERM,20210601,8.0439745858057E-01,1.0642187500000E+02,1.0646875000000E+02
2000005,FIXEDTERM,20210602,7.8605367716315E-01,1.0651171875000E+02,1.0655859375000E+02
